Date/Time,time,sol_rad,To,To-Ti,Ti,TC,See_interface_prob,Beh_Interface,Info_prov,Info,Info_prob,Tset_prev,Tset_update,Beh_setpoint,Setpoint_dif,Tset-T1
2000-06-01 4:30,27,0,18.0333,-6.186984205,24.2202842,-1,0.2,0,0,0,0,28,28,0,0,3.779715795
2000-06-01 4:40,28,442.427,18.0167,-6.141714363,24.15841436,-1,0.2,0,0,0,0,28,28,0,0,3.841585637
2000-06-01 4:50,29,456.689,18,-6.539424219,24.53942422,-1,0.2,0,0,0,0,28,28,0,0,3.460575781
2000-06-01 5:00,30,553.463,18.0667,-6.864018977,24.93071898,-1,0.2,0,0,0,0,28,28,0,0,3.069281023
2000-06-01 5:10,31,611.128,18.1333,-7.282241787,25.41554179,0,0,0,0,0,0,28,28,0,0,2.584458213
2000-06-01 5:20,32,626.174,18.2,-7.753847369,25.95384737,0,0,0,0,0,0,28,28,0,0,2.046152631
2000-06-01 5:30,33,640.172,18.2667,-8.235782896,26.5024829,0,0,0,0,0,0,28,28,0,0,1.497517104
2000-06-01 5:40,34,643.178,18.3333,-8.726997067,27.06029707,1,0.2,1,0.5,0,0.8,28,26,1,-2,-1.060297067
2000-06-01 5:50,35,636.004,18.4,-8.686056563,27.08605656,1,0.2,0,0,0,0,26,26,0,0,-1.086056563
2000-06-01 6:00,36,636.057,18.3333,-8.758871716,27.09217172,1,0.2,0,0,0,0,26,26,0,0,-1.092171716
2000-06-01 6:10,37,613.836,18.2667,-8.827854141,27.09455414,1,0.2,0,0,0,0,26,26,0,0,-1.094554141
2000-06-01 6:20,38,586.107,18.2,-8.872834529,27.07283453,1,0.2,0,0,0,0,26,26,0,0,-1.072834529
2000-06-01 6:30,39,538.626,18.1333,-8.900495919,27.03379592,1,0.2,1,0.5,1,0.8,26,25,1,-1,-2.033795919
2000-06-01 6:40,40,493.216,18.0667,-8.399819,26.466519,0,0,0,0,0,0,25,25,0,0,-1.466519
2000-06-01 6:50,41,451.981,18,-8.14247731,26.14247731,0,0,0,0,0,0,25,25,0,0,-1.14247731
2000-06-01 7:00,42,416.716,18.1167,-7.825094882,25.94179488,0,0,0,0,0,0,25,25,0,0,-0.941794882
2000-06-01 7:10,43,388.809,18.2333,-7.576062492,25.80936249,0,0,0,0,0,0,25,25,0,0,-0.809362492
2000-06-01 7:20,44,369.11,18.35,-7.367729621,25.71772962,0,0,0,0,0,0,25,25,0,0,-0.717729621
2000-06-01 7:30,45,366.381,18.4667,-7.187597514,25.65429751,0,0,0,0,0,0,25,25,0,0,-0.654297514
2000-06-01 7:40,46,358.588,18.5833,-7.038353782,25.62165378,0,0,0,0,0,0,25,28,0,3,2.378346218
2000-06-01 7:50,47,360.467,18.7,-7.209858244,25.90985824,0,0,0,0,0,0,28,28,0,0,2.090141756
2000-06-01 8:00,48,368.919,18.9167,-7.281526662,26.19822666,0,0,0,0,0,0,28,28,0,0,1.801773338
2000-06-01 8:10,49,377.414,19.1333,-7.361030395,26.4943304,0,0,0,0,0,0,28,28,0,0,1.505669605
2000-06-01 8:20,50,385.891,19.35,-7.448134091,26.79813409,0,0,0,0,0,0,28,28,0,0,1.201865909
2000-06-01 8:30,51,395.954,19.5667,-7.54284375,27.10954375,1,0.2,0,0,0,0,28,28,0,0,0.89045625
2000-06-01 8:40,52,405.559,19.7833,-7.646769313,27.43006931,1,0.2,0,0,0,0,28,28,0,0,0.569930687
2000-06-01 8:50,53,414.7,20,-7.75916062,27.75916062,1,0.2,0,0,0,0,28,28,0,0,0.24083938
2000-06-01 9:00,54,423.371,20.1667,-7.929569013,28.09626901,2,0.5,1,0.5,0,0.8,28,26,1,-2,-2.096269013
2000-06-01 9:10,55,431.571,20.3333,-7.058909817,27.39220982,1,0.2,0,0,0,0,26,26,0,0,-1.392209817
2000-06-01 9:20,56,452.207,20.5,-6.55708681,27.05708681,1,0.2,0,0,0,0,26,26,0,0,-1.05708681
2000-06-01 9:30,57,455.327,20.6667,-6.248479537,26.91517954,0,0,0,0,0,0,26,26,0,0,-0.915179537
2000-06-01 9:40,58,458.069,20.8333,-6.017131973,26.85043197,0,0,0,0,0,0,26,26,0,0,-0.850431973
2000-06-01 9:50,59,460.447,21,-5.823113667,26.82311367,0,0,0,0,0,0,26,26,0,0,-0.823113667
2000-06-01 10:00,60,462.478,21,-5.813772697,26.8137727,0,0,0,0,0,0,26,26,0,0,-0.813772697
2000-06-01 10:10,61,464.18,21,-5.811226621,26.81122662,0,0,0,0,0,0,26,28,0,2,1.188773379
2000-06-01 10:20,62,465.575,21,-6.217294355,27.21729436,1,0.2,0,0,0,0,28,28,0,0,0.782705645
2000-06-01 10:30,63,470.996,21,-6.620696412,27.62069641,1,0.2,1,0.5,1,0.8,28,27,1,-1,-0.620696412
2000-06-01 10:40,64,475.57,21,-6.715137242,27.71513724,1,0.2,0,0,0,0,27,27,0,0,-0.715137242
2000-06-01 10:50,65,472.788,21,-6.765987248,27.76598725,1,0.2,0,0,0,0,27,27,0,0,-0.765987248
2000-06-01 11:00,66,478.134,21.1667,-6.621421752,27.78812175,1,0.2,1,0.5,1,0.8,27,26,1,-1,-1.788121752
2000-06-01 11:10,67,483.07,21.3333,-5.972680658,27.30598066,1,0.2,0,0,0,0,26,26,0,0,-1.305980658
2000-06-01 11:20,68,487.694,21.5,-5.576333523,27.07633352,1,0.2,1,0.5,1,0.8,26,25,1,-1,-2.076333523
2000-06-01 11:30,69,487.871,21.6667,-4.803397426,26.47009743,0,0,0,0,0,0,25,25,0,0,-1.470097426
2000-06-01 11:40,70,487.836,21.8333,-4.341585739,26.17488574,0,0,0,0,0,0,25,25,0,0,-1.174885739
2000-06-01 11:50,71,478.766,22,-4.031863012,26.03186301,0,0,0,0,0,0,25,25,0,0,-1.031863012
2000-06-01 12:00,72,478.992,22,-3.954378876,25.95437888,0,0,0,0,0,0,25,25,0,0,-0.954378876
2000-06-01 12:10,73,479.4,22,-3.916637649,25.91663765,0,0,0,0,0,0,25,25,0,0,-0.916637649
2000-06-01 12:20,74,480.097,22,-3.898552448,25.89855245,0,0,0,0,0,0,25,25,0,0,-0.898552448
2000-06-01 12:30,75,473.965,22,-3.8903877,25.8903877,0,0,0,0,0,0,25,28,0,3,2.1096123
2000-06-01 12:40,76,468.196,22,-4.325448823,26.32544882,0,0,0,0,0,0,28,28,0,0,1.674551177
2000-06-01 12:50,77,462.773,22,-4.750390334,26.75039033,0,0,0,0,0,0,28,28,0,0,1.249609666
2000-06-01 13:00,78,457.669,22.3333,-4.832359431,27.16565943,1,0.2,1,0.5,1,0.8,28,27,1,-1,-0.165659431
2000-06-01 13:10,79,452.855,22.6667,-4.825475121,27.49217512,1,0.2,0,0,0,0,27,27,0,0,-0.492175121
2000-06-01 13:20,80,448.305,23,-4.650687809,27.65068781,1,0.2,0,0,0,0,27,27,0,0,-0.650687809
2000-06-01 13:30,81,445.607,23.3333,-4.393842027,27.72714203,1,0.2,0,0,0,0,27,27,0,0,-0.727142027
2000-06-01 13:40,82,455.246,23.6667,-4.098539593,27.76523959,1,0.2,0,0,0,0,27,27,0,0,-0.765239593
2000-06-01 13:50,83,451.517,24,-3.796880401,27.7968804,1,0.2,0,0,0,0,27,27,0,0,-0.796880401
2000-06-01 14:00,84,447.933,24.3333,-3.478688396,27.8119884,1,0.2,0,0,0,0,27,27,0,0,-0.811988396
2000-06-01 14:10,85,444.498,24.6667,-3.152440314,27.81914031,1,0.2,0,0,0,0,27,28,0,1,0.180859686
2000-06-01 14:20,86,441.214,25,-3.232113911,28.23211391,2,0.5,0,0,0,0,28,28,0,0,-0.232113911
2000-06-01 14:30,87,428.835,25.3333,-3.191649816,28.52494982,2,0.5,1,0.5,1,0.8,28,26,1,-2,-2.524949816
2000-06-01 14:40,88,416.232,25.6667,-1.99269341,27.65939341,1,0.2,1,0.5,1,0.8,26,25,1,-1,-2.65939341
2000-06-01 14:50,89,403.406,26,-0.726001771,26.72600177,0,0,0,0,0,0,25,25,0,0,-1.726001771
2000-06-01 15:00,90,390.358,26.1667,-0.092446868,26.25914687,0,0,0,0,0,0,25,25,0,0,-1.259146868
2000-06-01 15:10,91,377.094,26.3333,0.314293035,26.01900697,0,0,0,0,0,0,25,25,0,0,-1.019006965
2000-06-01 15:20,92,363.621,26.5,0.610259587,25.88974041,0,0,0,0,0,0,25,25,0,0,-0.889740413
2000-06-01 15:30,93,349.601,26.6667,0.852106198,25.8145938,0,0,0,0,0,0,25,25,0,0,-0.814593802
2000-06-01 15:40,94,334.745,26.8333,1.067881037,25.76541896,0,0,0,0,0,0,25,25,0,0,-0.765418963
2000-06-01 15:50,95,319.038,27,1.271866708,25.72813329,0,0,0,0,0,0,25,28,0,3,2.271866708
2000-06-01 16:00,96,302.467,26.6667,0.606810041,26.05988996,0,0,0,0,0,0,28,28,0,0,1.940110041
2000-06-01 16:10,97,285.019,26.3333,-0.035125059,26.36842506,0,0,0,0,0,0,28,28,0,0,1.631574941
2000-06-01 16:20,98,266.683,26,-0.653092809,26.65309281,0,0,0,0,0,0,28,28,0,0,1.346907191
2000-06-01 16:30,99,266.947,25.6667,-1.246544881,26.91324488,0,0,0,0,0,0,28,28,0,0,1.086755119
2000-06-01 16:40,100,266.082,25.3333,-1.834426432,27.16772643,1,0.2,0,0,0,0,28,28,0,0,0.832273568
2000-06-01 16:50,101,267.857,25,-2.415464168,27.41546417,1,0.2,0,0,0,0,28,28,0,0,0.584535832
2000-06-01 17:00,102,273.531,24.8333,-2.825866526,27.65916653,1,0.2,1,0.5,1,0.8,28,27,1,-1,-0.659166526
2000-06-01 17:10,103,284.115,24.6667,-2.908155598,27.5748556,1,0.2,0,0,0,0,27,27,0,0,-0.574855598
2000-06-01 17:20,104,300.335,24.5,-3.042461243,27.54246124,1,0.2,0,0,0,0,27,27,0,0,-0.542461243
2000-06-01 17:30,105,309.18,24.3333,-3.207841009,27.54114101,1,0.2,1,0.5,0,0.8,27,26,1,-1,-1.541141009
2000-06-01 17:40,106,317.465,24.1667,-2.880972094,27.04767209,1,0.2,0,0,0,0,26,26,0,0,-1.047672094
2000-06-01 17:50,107,323.267,24,-2.812491326,26.81249133,0,0,0,0,0,0,26,26,0,0,-0.812491326
2000-06-01 18:00,108,324.677,23.6667,-3.03468775,26.70138775,0,0,0,0,0,0,26,26,0,0,-0.70138775
2000-06-01 18:10,109,320.204,23.3333,-3.311723997,26.645024,0,0,0,0,0,0,26,26,0,0,-0.645023997
2000-06-01 18:20,110,307.576,23,-3.609598759,26.60959876,0,0,0,0,0,0,26,26,0,0,-0.609598759
2000-06-01 18:30,111,297.021,22.6667,-3.909579392,26.57627939,0,0,0,0,0,0,26,26,0,0,-0.576279392
2000-06-01 18:40,112,255.256,22.3333,-4.212764902,26.5460649,0,0,0,0,0,0,26,28,0,2,1.453935098
2000-06-01 18:50,113,227.231,22,-4.759193253,26.75919325,0,0,0,0,0,0,28,28,0,0,1.240806747
2000-06-01 19:00,114,190.68,21.4833,-5.45553232,26.93883232,0,0,0,0,0,0,28,28,0,0,1.06116768
2000-06-01 19:10,115,101.88,20.9667,-6.108256997,27.074957,1,0.2,0,0,0,0,28,28,0,0,0.925043003
2000-06-01 19:20,116,12.9609,20.45,-6.665754427,27.11575443,1,0.2,1,0.5,0,0.8,28,26,1,-2,-1.115754427
2000-06-01 19:30,117,10.8315,19.9333,-6.570880569,26.50418057,0,0,0,0,0,0,26,26,0,0,-0.504180569
2000-06-01 19:40,118,0,19.4167,-6.780512979,26.19721298,0,0,0,0,0,0,26,26,0,0,-0.197212979
2000-06-01 19:50,119,0,18.9,-7.13080136,26.03080136,0,0,0,0,0,0,26,26,0,0,-0.03080136
2000-06-01 20:00,120,0,18.9167,-7.027392666,25.94409267,0,0,0,0,0,0,26,26,0,0,0.055907334
2000-06-01 20:10,121,0,18.9333,-6.94051874,25.87381874,0,0,0,0,0,0,26,26,0,0,0.12618126
2000-06-01 20:20,122,0,18.95,-6.854413552,25.80441355,0,0,0,0,0,0,26,26,0,0,0.195586448
2000-06-01 20:30,123,0,18.9667,-6.769169417,25.73586942,0,0,0,0,0,0,26,28,0,2,2.264130583
2000-06-01 20:40,124,0,18.9833,-6.684877723,25.66817772,0,0,0,0,0,0,28,28,0,0,2.331822277
2000-06-01 20:50,125,0,19,-6.601328945,25.60132895,0,0,0,0,0,0,28,28,0,0,2.398671055
2000-06-01 21:00,126,0,19,-6.535315656,25.53531566,0,0,0,0,0,0,28,28,0,0,2.464684344
2000-06-01 21:10,127,0,19,-6.469962499,25.4699625,0,0,0,0,0,0,28,28,0,0,2.530037501
2000-06-01 21:20,128,0,19,-6.405262874,25.40526287,0,0,0,0,0,0,28,28,0,0,2.594737126
2000-06-01 21:30,129,0,19,-6.341210246,25.34121025,0,0,0,0,0,0,28,28,0,0,2.658789754
2000-06-01 21:40,130,0,19,-6.277798143,25.27779814,0,0,0,0,0,0,28,28,0,0,2.722201857
2000-06-01 21:50,131,0,19,-6.215020162,25.21502016,0,0,0,0,0,0,28,28,0,0,2.784979838
2000-06-01 22:00,132,0,18.8333,-6.31956996,25.15286996,0,0,0,0,0,0,28,28,0,0,2.84713004
2000-06-01 22:10,133,0,18.6667,-6.42297426,25.08967426,0,0,0,0,0,0,28,28,0,0,2.91032574
2000-06-01 22:20,134,0,18.5,-6.525444518,25.02544452,0,0,0,0,0,0,28,28,0,0,2.974555482
2000-06-01 22:30,135,0,18.3333,-6.626890073,24.96019007,-1,0.2,0,0,0,0,28,28,0,0,3.039809927
2000-06-01 22:40,136,0,18.1667,-6.727221172,24.89392117,-1,0.2,1,0.5,1,0.8,28,27,1,-1,2.106078828
2000-06-01 22:50,137,0,18,-6.82664896,24.82664896,-1,0.2,0,0,0,0,27,27,0,0,2.17335104
2000-06-01 23:00,138,0,18.3333,-6.425082471,24.75838247,-1,0.2,0,0,0,0,27,27,0,0,2.241617529
2000-06-01 23:10,139,0,18.6667,-6.027431646,24.69413165,-1,0.2,1,0.5,1,0.8,27,26,1,-1,1.305868354
2000-06-01 23:20,140,0,19,-5.633857329,24.63385733,-1,0.2,0,0,0,0,26,26,0,0,1.366142671
2000-06-01 23:30,141,0,19.3333,-5.244218756,24.57751876,-1,0.2,0,0,0,0,26,26,0,0,1.422481244
2000-06-01 23:40,142,0,19.6667,-4.858376569,24.52507657,-1,0.2,0,0,0,0,26,26,0,0,1.474923431
2000-06-01 23:50,143,0,20,-4.476492803,24.4764928,-1,0.2,0,0,0,0,26,26,0,0,1.523507197
2000-06-02 0:00,144,0,19.6667,-4.765027875,24.43172787,-1,0.2,1,0.5,1,0.8,26,25,1,-1,0.568272125
2000-06-02 0:10,145,0,19.3333,-5.050777596,24.3840776,-1,0.2,0,0,0,0,25,25,0,0,0.615922404
2000-06-02 0:20,146,0,19,-5.33356982,24.33356982,-1,0.2,0,0,0,0,25,25,0,0,0.66643018
2000-06-02 0:30,147,0,18.6667,-5.613534122,24.28023412,-1,0.2,1,0.5,0,0.8,25,26,0,1,1.719765878
2000-06-02 0:40,148,0,18.3333,-5.890798781,24.22409878,-1,0.2,0,0,0,0,26,26,0,0,1.775901219
2000-06-02 0:50,149,0,18,-6.165190793,24.16519079,-1,0.2,0,0,0,0,26,26,0,0,1.834809207
2000-06-02 1:00,150,0,18.0167,-6.086838885,24.10353888,-1,0.2,0,0,0,0,26,26,0,0,1.896461115
2000-06-02 1:10,151,0,18.0333,-6.009370496,24.0426705,-1,0.2,0,0,0,0,26,26,0,0,1.957329504
2000-06-02 1:20,152,0,18.05,-5.932576791,23.98257679,-2,0.5,0,0,0,0,26,26,0,0,2.017423209
2000-06-02 1:30,153,0,18.0667,-5.856551023,23.92325102,-2,0.5,0,0,0,0,26,26,0,0,2.076748977
2000-06-02 1:40,154,0,18.0833,-5.781385513,23.86468551,-2,0.5,0,0,0,0,26,28,0,2,4.135314487
2000-06-02 1:50,155,0,18.1,-5.706871658,23.80687166,-2,0.5,1,0.5,0,0.8,28,26,1,-2,2.193128342
2000-06-02 2:00,156,0,17.9167,-5.833102941,23.74980294,-2,0.5,1,0.5,1,0.8,26,25,1,-1,1.250197059
2000-06-02 2:10,157,0,17.7333,-5.958171912,23.69147191,-2,0.5,0,0,0,0,25,25,0,0,1.308528088
2000-06-02 2:20,158,0,17.55,-6.081890193,23.63189019,-2,0.5,1,0.5,0,0.8,25,26,0,1,2.368109807
2000-06-02 2:30,159,0,17.3667,-6.204371291,23.57107129,-2,0.5,1,0.5,1,0.8,26,25,1,-1,1.428928709
2000-06-02 2:40,160,0,17.1833,-6.325727578,23.50902758,-2,0.5,0,0,0,0,25,25,0,0,1.490972422
2000-06-02 2:50,161,0,17,-6.445770302,23.4457703,-2,0.5,1,0.5,1,0.8,25,24,1,-1,0.554229698
2000-06-02 3:00,162,0,17,-6.381312599,23.3813126,-2,0.5,0,0,0,0,24,24,0,0,0.618687401
2000-06-02 3:10,163,0,17,-6.317499473,23.31749947,-2,0.5,0,0,0,0,24,24,0,0,0.682500527
2000-06-02 3:20,164,0,17,-6.254324478,23.25432448,-2,0.5,0,0,0,0,24,24,0,0,0.745675522
2000-06-02 3:30,165,0,17,-6.191781234,23.19178123,-2,0.5,0,0,0,0,24,24,0,0,0.808218766
2000-06-02 3:40,166,0,17,-6.129863421,23.12986342,-2,0.5,1,0.5,1,0.8,24,23,1,-1,-0.129863421
2000-06-02 3:50,167,0,17,-6.003633076,23.00363308,-2,0.5,0,0,0,0,23,23,0,0,-0.003633076
2000-06-02 4:00,168,0,17,-5.941780207,22.94178021,-2,0.5,0,0,0,0,23,23,0,0,0.058219793
2000-06-02 4:10,169,0,17,-5.882362405,22.88236241,-2,0.5,0,0,0,0,23,23,0,0,0.117637595
2000-06-02 4:20,170,0,17,-5.823538781,22.82353878,-2,0.5,1,0.5,0,0.8,23,26,0,3,3.176461219
2000-06-02 4:30,171,0,17,-5.765303394,22.76530339,-2,0.5,0,0,0,0,26,26,0,0,3.234696606
2000-06-02 4:40,172,594.677,17,-5.70765036,22.70765036,-2,0.5,1,0.5,0,0.8,26,26,0,0,3.29234964
2000-06-02 4:50,173,612.892,17,-6.245250856,23.24525086,-2,0.5,1,0.5,0,0.8,26,26,0,0,2.754749144
2000-06-02 5:00,174,699.581,17,-6.795690347,23.79569035,-2,0.5,0,0,0,0,26,26,0,0,2.204309653
2000-06-02 5:10,175,783.296,17,-7.427314444,24.42731444,-1,0.2,0,0,0,0,26,26,0,0,1.572685556
2000-06-02 5:20,176,816.365,17,-8.1363373,25.1363373,0,0,0,0,0,0,26,26,0,0,0.8636627
2000-06-02 5:30,177,794.488,17,-8.871338927,25.87133893,0,0,0,0,0,0,26,26,0,0,0.128661073
2000-06-02 5:40,178,765.582,17,-9.577113537,26.57711354,0,0,0,0,0,0,26,26,0,0,-0.577113537
2000-06-02 5:50,179,731.705,17,-9.958367633,26.95836763,0,0,0,0,0,0,26,26,0,0,-0.958367633
2000-06-02 6:00,180,684.793,17.1667,-9.94460514,27.11130514,1,0.2,0,0,0,0,26,28,0,2,0.88869486
2000-06-02 6:10,181,641.87,17.3333,-10.36335209,27.69665209,1,0.2,0,0,0,0,28,28,0,0,0.303347911
2000-06-02 6:20,182,600.587,17.5,-10.73488857,28.23488857,2,0.5,1,0.5,0,0.8,28,26,1,-2,-2.234888568
2000-06-02 6:30,183,557.925,17.6667,-9.943982398,27.6106824,1,0.2,0,0,0,0,26,26,0,0,-1.610682398
2000-06-02 6:40,184,521.067,17.8333,-9.430526375,27.26382638,1,0.2,1,0.5,0,0.8,26,26,0,0,-1.263826375
2000-06-02 6:50,185,490.695,18,-9.058674924,27.05867492,1,0.2,0,0,0,0,26,26,0,0,-1.058674924
2000-06-02 7:00,186,467.24,18.3667,-8.562745713,26.92944571,0,0,0,0,0,0,26,26,0,0,-0.929445713
2000-06-02 7:10,187,450.811,18.7333,-8.113035399,26.8463354,0,0,0,0,0,0,26,26,0,0,-0.846335399
2000-06-02 7:20,188,441.131,19.1,-7.692848346,26.79284835,0,0,0,0,0,0,26,26,0,0,-0.792848346
2000-06-02 7:30,189,431.566,19.4667,-7.293926689,26.76062669,0,0,0,0,0,0,26,26,0,0,-0.760626689
2000-06-02 7:40,190,427.48,19.8333,-6.905640078,26.73894008,0,0,0,0,0,0,26,26,0,0,-0.738940078
2000-06-02 7:50,191,432.14,20.2,-6.527893638,26.72789364,0,0,0,0,0,0,26,28,0,2,1.272106362
2000-06-02 8:00,192,445.689,20.5,-6.594754702,27.0947547,1,0.2,0,0,0,0,28,28,0,0,0.905245298
2000-06-02 8:10,193,471.722,20.8,-6.674496155,27.47449615,1,0.2,1,0.5,0,0.8,28,26,1,-2,-1.474496155
2000-06-02 8:20,194,483.36,21.1,-6.042225116,27.14222512,1,0.2,0,0,0,0,26,26,0,0,-1.142225116
2000-06-02 8:30,195,489.667,21.4,-5.594050307,26.99405031,0,0,0,0,0,0,26,26,0,0,-0.994050307
2000-06-02 8:40,196,495.882,21.7,-5.23075165,26.93075165,0,0,0,0,0,0,26,26,0,0,-0.93075165
2000-06-02 8:50,197,502.001,22,-4.908950309,26.90895031,0,0,0,0,0,0,26,26,0,0,-0.908950309
2000-06-02 9:00,198,508.018,21.8333,-5.074086651,26.90738665,0,0,0,0,0,0,26,26,0,0,-0.907386651
2000-06-02 9:10,199,513.928,21.6667,-5.244270459,26.91097046,0,0,0,0,0,0,26,26,0,0,-0.910970459
2000-06-02 9:20,200,519.728,21.5,-5.416970525,26.91697052,0,0,0,0,0,0,26,28,0,2,1.083029475
2000-06-02 9:30,201,521.846,21.3333,-6.04922882,27.38252882,1,0.2,0,0,0,0,28,28,0,0,0.61747118
2000-06-02 9:40,202,523.627,21.1667,-6.677182532,27.84388253,1,0.2,0,0,0,0,28,28,0,0,0.156117468
2000-06-02 9:50,203,525.089,21,-7.300737706,28.30073771,2,0.5,0,0,0,0,28,28,0,0,-0.300737706
2000-06-02 10:00,204,526.251,20.95,-7.652450476,28.60245048,2,0.5,0,0,0,0,28,28,0,0,-0.602450476
2000-06-02 10:10,205,527.14,20.9,-7.850951733,28.75095173,2,0.5,0,0,0,0,28,28,0,0,-0.750951733
2000-06-02 10:20,206,527.787,20.85,-7.974106349,28.82410635,2,0.5,0,0,0,0,28,28,0,0,-0.824106349
2000-06-02 10:30,207,528.477,20.8,-8.060099111,28.86009911,2,0.5,0,0,0,0,28,28,0,0,-0.860099111
2000-06-02 10:40,208,528.985,20.75,-8.127925564,28.87792556,2,0.5,0,0,0,0,28,28,0,0,-0.877925564
2000-06-02 10:50,209,529.362,20.7,-8.186668527,28.88666853,2,0.5,0,0,0,0,28,28,0,0,-0.886668527
2000-06-02 11:00,210,529.671,20.75,-8.140829578,28.89082958,2,0.5,1,0.5,0,0.8,28,26,1,-2,-2.890829578
2000-06-02 11:10,211,529.978,20.8,-7.093677493,27.89367749,1,0.2,1,0.5,0,0.8,26,26,0,0,-1.893677493
2000-06-02 11:20,212,530.357,20.85,-6.555879972,27.40587997,1,0.2,0,0,0,0,26,26,0,0,-1.405879972
2000-06-02 11:30,213,527.821,20.9,-6.267738186,27.16773819,1,0.2,0,0,0,0,26,26,0,0,-1.167738186
2000-06-02 11:40,214,525.634,20.95,-6.099012711,27.04901271,1,0.2,0,0,0,0,26,26,0,0,-1.049012711
2000-06-02 11:50,215,523.808,21,-5.989150228,26.98915023,0,0,0,0,0,0,26,26,0,0,-0.989150228
2000-06-02 12:00,216,522.342,21.3333,-5.625191612,26.95849161,0,0,0,0,0,0,26,26,0,0,-0.958491612
2000-06-02 12:10,217,521.214,21.6667,-5.27863589,26.94533589,0,0,0,0,0,0,26,26,0,0,-0.94533589
2000-06-02 12:20,218,520.385,22,-4.941095586,26.94109559,0,0,0,0,0,0,26,28,0,2,1.058904414
2000-06-02 12:30,219,512.47,22.3333,-5.07876963,27.41206963,1,0.2,1,0.5,0,0.8,28,26,1,-2,-1.41206963
2000-06-02 12:40,220,504.671,22.6667,-4.501017119,27.16771712,1,0.2,0,0,0,0,26,26,0,0,-1.167717119
2000-06-02 12:50,221,506.549,23,-4.043519388,27.04351939,1,0.2,0,0,0,0,26,26,0,0,-1.043519388
2000-06-02 13:00,222,499.199,23.15,-3.8378735,26.9878735,0,0,0,0,0,0,26,26,0,0,-0.9878735
2000-06-02 13:10,223,491.708,23.3,-3.654757015,26.95475702,0,0,0,0,0,0,26,26,0,0,-0.954757015
